post_id,thread_id,user_id,created_at,text,is_reply,topic_category,user_id_hashed
post_002621,thread_00945,user_0230,2024-01-24 09:31:45,Gun control legislation proposed after market manipulation,False,politics,ac7a33401805fc6a
post_002622,thread_00945,user_0243,2024-01-24 09:47:42,Book bans debated in Florida schools,True,culture,dcb001ac20da19d4
post_002623,thread_00945,user_0225,2024-01-24 09:57:36,Federal Reserve considers holding on interest rates,True,economics,85807459f8439618
post_002624,thread_00945,user_0169,2024-01-24 10:03:06,This is concerning because Corporate merger between Microsoft and Activision announced. About time.,True,economics,560055b50f8371a3
post_002625,thread_00946,user_0242,2024-01-24 10:18:29,The mainstream media ignores that Gun control legislation proposed after market manipulation,False,politics,bf216b7ac5143eb0
post_002626,thread_00946,user_0240,2024-01-24 10:19:31,Breaking: Video game battle royale launches with cross-platform play,True,culture,ef167b830a6be4e5
post_002627,thread_00946,user_0242,2024-01-24 10:21:51,Finally some good news - Unemployment drops to 3.8% in retail,True,economics,bf216b7ac5143eb0
post_002628,thread_00947,user_0182,2024-01-24 10:25:08,Climate policy debate intensifies in Eastern Europe,False,politics,0294063cc99d79ee
post_002629,thread_00947,user_0174,2024-01-24 10:33:48,Cryptocurrency Bitcoin crashes after hacking scandal,True,tech,81c4677319ec1a8a
post_002630,thread_00947,user_0237,2024-01-24 10:36:01,Reminder: NATO expansion continues to be debated in South Korea,True,geopolitics,ae082773676c293c
post_002631,thread_00947,user_0244,2024-01-24 10:43:24,5G rollout continues despite cost issues,True,tech,59a2ecc03cd6dcf2
post_002632,thread_00947,user_0154,2024-01-24 10:46:47,Nobody is talking about how Trade war between China and Mexico escalates,True,economics,a5faa14325e03e9d
post_002633,thread_00948,user_0167,2024-01-24 11:03:08,The UN Security Council discusses territorial disputes in emergency session,False,geopolitics,644f93109b63be4a
post_002634,thread_00948,user_0227,2024-01-24 11:05:34,Immigration policy changes spark debate in Egypt,True,politics,1c1b6155c79edd2e
post_002635,thread_00949,user_0244,2024-01-24 11:07:21,Finally some good news - NATO expansion continues to be debated in South Korea,False,geopolitics,59a2ecc03cd6dcf2
post_002636,thread_00949,user_0209,2024-01-24 11:33:58,The mainstream media ignores that Streaming platform Amazon releases documentary,True,culture,53fe3d89f0ab0a45
post_002637,thread_00949,user_0244,2024-01-24 11:47:38,Police reform protests continue in Portland,True,politics,59a2ecc03cd6dcf2
post_002638,thread_00950,user_0206,2024-01-24 11:49:44,Breaking: Federal Reserve considers lowering on interest rates,False,economics,5370d0be6e932d93
post_002639,thread_00950,user_0218,2024-01-24 11:50:11,Change my mind: Video game RPG launches with cross-platform play,True,culture,460a41afcaf1d111
post_002640,thread_00950,user_0146,2024-01-24 11:53:16,Tax reform plan targets small businesses,True,politics,c9f9da164efb0ad2
post_002641,thread_00951,user_0129,2024-01-24 11:55:55,Housing market cools in Southeast Asia. This is huge.,False,economics,a8850a46a282b094
post_002642,thread_00952,user_0197,2024-01-24 12:04:48,Corporate merger between Google and Twitter announced,False,economics,af1c474b0da0cb3b
post_002643,thread_00952,user_0195,2024-01-24 12:17:33,Finally some good news - Stock market volatility continues amid supply chain disruption,True,economics,b55889cb5f413d9d
post_002644,thread_00952,user_0242,2024-01-24 12:25:48,This aged well... Art exhibition on borders opens at Met,True,culture,bf216b7ac5143eb0
post_002645,thread_00952,user_0205,2024-01-24 12:34:49,Stock market volatility continues amid supply chain disruption,True,economics,b3b00630b17f1963
post_002646,thread_00953,user_0156,2024-01-24 12:50:08,Thread: New Meta product disrupts entertainment market,False,tech,09267e4fd39e5c34
post_002647,thread_00953,user_0177,2024-01-24 13:03:08,Thoughts? Music festival regulatory news sells out in minutes,True,culture,9db6ad32ed24f35f
post_002648,thread_00953,user_0209,2024-01-24 13:19:23,Unemployment drops to 3.8% in services,True,economics,53fe3d89f0ab0a45
post_002649,thread_00954,user_0237,2024-01-24 13:28:05,Book bans debated in Florida schools,False,culture,ae082773676c293c
post_002650,thread_00954,user_0164,2024-01-24 13:58:07,Ukraine conflict affects global oil supply chains,True,geopolitics,0a26740df7d6ab6b
post_002651,thread_00954,user_0229,2024-01-24 14:04:38,Fashion week highlights sustainable styles,True,culture,9e3cb742a47939b0
post_002652,thread_00954,user_0220,2024-01-24 14:10:28,Housing market cools in Asia Pacific,True,economics,4679750df1c347ad
post_002653,thread_00954,user_0224,2024-01-24 14:17:58,Cryptocurrency Ethereum crashes after market manipulation,True,tech,ddb20c5c993ac65c
post_002654,thread_00954,user_0132,2024-01-24 14:35:57,Cybersecurity breach at OpenAI affects millions,True,tech,4407e5709774c710
post_002655,thread_00954,user_0173,2024-01-24 14:43:03,Tech workers strike at Apple over trade agreements. This is huge.,True,tech,a544bd23bddea385
post_002656,thread_00954,user_0234,2024-01-24 15:42:46,The mainstream media ignores that Cancel culture discussion focuses on influencer,True,culture,62f783f20d8a7eff
post_002657,thread_00954,user_0174,2024-01-24 16:13:24,Voting rights legislation stalls in Senate,True,politics,81c4677319ec1a8a
post_002658,thread_00954,user_0220,2024-01-24 16:14:07,Finally some good news - Quantum computing breakthrough at MIT,True,tech,4679750df1c347ad
post_002659,thread_00955,user_0212,2024-01-24 16:17:00,Ukraine conflict affects global natural gas supply chains. This won't end well.,False,geopolitics,4a455f9c04702ccb
post_002660,thread_00955,user_0225,2024-01-24 16:28:19,EU sanctions target Turkey over territorial disputes,True,geopolitics,85807459f8439618
post_002661,thread_00955,user_0237,2024-01-24 16:42:50,This aged well... Tech workers strike at Google over climate commitments,True,tech,ae082773676c293c
post_002662,thread_00955,user_0197,2024-01-24 16:56:54,Cryptocurrency Ethereum crashes after market manipulation. This won't end well.,True,tech,af1c474b0da0cb3b
post_002663,thread_00955,user_0111,2024-01-24 17:01:08,Electric vehicle sales surge in Africa,True,tech,a06ad994f5854f06
post_002664,thread_00955,user_0131,2024-01-24 17:14:48,This aged well... Data privacy concerns grow around facial recognition,True,tech,9c9e9600c5211e96
post_002665,thread_00955,user_0035,2024-01-24 17:17:54,Israel and Palestine negotiations stall over borders,True,geopolitics,f134d10ed749e3d2
post_002666,thread_00955,user_0206,2024-01-24 17:24:05,EU sanctions target France over territorial disputes,True,geopolitics,5370d0be6e932d93
post_002667,thread_00955,user_0229,2024-01-24 17:39:54,DeSantis announces campaign for governor,True,politics,9e3cb742a47939b0
post_002668,thread_00955,user_0157,2024-01-24 17:44:32,Calling it now: Trade war between US and Russia escalates. As expected.,True,economics,98cc26d3a0f52526
post_002669,thread_00956,user_0238,2024-01-24 17:54:40,Nobody is talking about how Healthcare reform proposal faces opposition from small businesses,False,politics,46f2c35ee1c3e090
post_002670,thread_00956,user_0242,2024-01-24 18:03:26,Reminder: Climate policy debate intensifies in Middle East,True,politics,bf216b7ac5143eb0
post_002671,thread_00956,user_0247,2024-01-24 18:08:32,Thread: The UN Security Council discusses human rights violations in emergency session,True,geopolitics,127d86b91e9b5ef0
post_002672,thread_00956,user_0221,2024-01-24 18:44:57,Federal Reserve considers lowering on interest rates,True,economics,8825a4d7d417c6f8
post_002673,thread_00956,user_0200,2024-01-24 18:48:45,Tech workers strike at Tesla over human rights violations,True,tech,efa8382f50baae3a
post_002674,thread_00956,user_0204,2024-01-24 18:55:09,Thread: Fashion week highlights vintage styles,True,culture,82db64d778a0af18
post_002675,thread_00956,user_0216,2024-01-24 19:02:59,Gun control legislation proposed after regulatory news,True,politics,e6bf19b7faf0dbda
post_002676,thread_00956,user_0246,2024-01-24 19:08:53,Taiwan tensions escalate as Russia makes statement,True,geopolitics,28b673bd0664ebac
post_002677,thread_00956,user_0207,2024-01-24 19:41:51,Calling it now: Minimum wage debate continues in New York,True,economics,2965ec591ac23102
post_002678,thread_00956,user_0217,2024-01-24 19:44:39,Stock market volatility continues amid banking crisis,True,economics,e0c5b4b068e0ab11
post_002679,thread_00956,user_0114,2024-01-24 20:02:02,Sports team Yankees wins championship. The implications are staggering.,True,culture,66d7ce1649d7d4cf
post_002680,thread_00956,user_0023,2024-01-24 20:11:20,Thoughts? Social media platform Amazon changes content moderation,True,tech,991069c6a7829ec0
post_002681,thread_00956,user_0237,2024-01-24 20:16:51,Healthcare reform proposal faces opposition from small businesses,True,politics,ae082773676c293c
post_002682,thread_00956,user_0137,2024-01-24 20:17:49,EU sanctions target Brazil over human rights violations,True,geopolitics,4795f7ee09a0017b
post_002683,thread_00956,user_0166,2024-01-24 20:18:48,Art exhibition on security guarantees opens at Met,True,culture,664feb9fee869db7
post_002684,thread_00956,user_0238,2024-01-24 20:22:03,North Korea tests new drone amid international pressure,True,geopolitics,46f2c35ee1c3e090
post_002685,thread_00956,user_0014,2024-01-24 20:22:05,Corporate merger between Amazon and Whole Foods announced. Wow just wow.,True,economics,f92610285a8a0ac9
post_002686,thread_00956,user_0152,2024-01-24 20:23:57,This is concerning because Supreme Court ruling on human rights violations divides nation. As expected.,True,politics,b16d694e14e1baee
post_002687,thread_00956,user_0245,2024-01-24 20:25:29,Syria conflict enters new phase with US involvement,True,geopolitics,d00ebbca9e619b22
post_002688,thread_00956,user_0242,2024-01-24 20:29:05,Corporate merger between Microsoft and Whole Foods announced,True,economics,bf216b7ac5143eb0
post_002689,thread_00957,user_0217,2024-01-24 20:53:00,Thoughts? Data privacy concerns grow around targeted advertising,False,tech,e0c5b4b068e0ab11
post_002690,thread_00957,user_0115,2024-01-24 20:58:10,Israel and Palestine negotiations stall over borders,True,geopolitics,d7666a381bf0b8f2
post_002691,thread_00957,user_0246,2024-01-24 20:59:19,Nobody is talking about how 5G rollout continues despite surveillance fears,True,tech,28b673bd0664ebac
post_002692,thread_00958,user_0229,2024-01-24 21:13:32,Oil prices surge after market manipulation,False,economics,9e3cb742a47939b0
post_002693,thread_00958,user_0243,2024-01-24 21:26:55,Israel and Palestine negotiations stall over settlements. Not surprised.,True,geopolitics,dcb001ac20da19d4
post_002694,thread_00958,user_0131,2024-01-24 21:46:34,This aged well... Healthcare reform proposal faces opposition from middle class,True,politics,9c9e9600c5211e96
post_002695,thread_00958,user_0168,2024-01-24 21:53:35,This aged well... Tech workers strike at Google over territorial disputes. Absolutely ridiculous.,True,tech,9333a7d0132c2769
post_002696,thread_00958,user_0242,2024-01-24 21:56:40,Hot take: Russia and China are strengthening their alliance in Eastern Europe,True,geopolitics,bf216b7ac5143eb0
post_002697,thread_00958,user_0236,2024-01-24 21:59:50,Federal Reserve considers holding on interest rates. As expected.,True,economics,0f357c49c8666c81
post_002698,thread_00958,user_0228,2024-01-24 22:08:43,Newsom announces campaign for senate,True,politics,1784f2dd4ca23d92
post_002699,thread_00958,user_0223,2024-01-24 22:37:15,Data privacy concerns grow around facial recognition,True,tech,04f4dd6c25f9518f
post_002700,thread_00958,user_0021,2024-01-24 22:56:49,Joe Rogan controversy sparks online debate. Not surprised.,True,culture,7ade06af650d2769
post_002701,thread_00958,user_0242,2024-01-24 23:02:36,Unemployment drops to 5.1% in retail,True,economics,bf216b7ac5143eb0
post_002702,thread_00958,user_0206,2024-01-24 23:23:37,Minimum wage debate continues in New York,True,economics,5370d0be6e932d93
post_002703,thread_00958,user_0194,2024-01-24 23:42:35,The mainstream media ignores that Social media platform Google changes content moderation. Mark my words.,True,tech,605e97108900369e
post_002704,thread_00958,user_0248,2024-01-25 00:04:45,Syria conflict enters new phase with US involvement,True,geopolitics,a9f2dc35f3bba0cb
post_002705,thread_00958,user_0181,2024-01-25 00:36:07,Social media platform Google changes algorithm transparency. This is huge.,True,tech,074a725ea819ac30
post_002706,thread_00958,user_0233,2024-01-25 00:40:03,Gun control legislation proposed after hacking scandal. This is huge.,True,politics,8131db3f17374e9a
post_002707,thread_00958,user_0184,2024-01-25 00:45:24,Nobody is talking about how Sports team Cowboys wins championship,True,culture,ff96c882a14196e3
post_002708,thread_00958,user_0234,2024-01-25 01:18:06,Banking crisis affects Africa economy,True,economics,62f783f20d8a7eff
post_002709,thread_00958,user_0129,2024-01-25 01:54:49,Sports team Yankees wins championship. History will remember this.,True,culture,a8850a46a282b094
post_002710,thread_00958,user_0144,2024-01-25 02:19:12,Nobody is talking about how New Apple product disrupts entertainment market. Wow just wow.,True,tech,97fb8e33e2a147ab
post_002711,thread_00958,user_0140,2024-01-25 02:20:59,Housing market cools in Middle East,True,economics,c6057d8b1d3b2d6f
post_002712,thread_00959,user_0238,2024-01-25 02:32:46,Nobody is talking about how 5G rollout continues despite surveillance fears,False,tech,46f2c35ee1c3e090
post_002713,thread_00959,user_0147,2024-01-25 02:36:36,Thoughts? Stock market volatility continues amid energy shortage. The implications are staggering.,True,economics,b28dd76ab693e27e
post_002714,thread_00959,user_0035,2024-01-25 02:42:26,Nobody is talking about how Biden announces campaign for senate,True,politics,f134d10ed749e3d2
post_002715,thread_00960,user_0132,2024-01-25 02:58:54,Cybersecurity breach at Tesla affects millions,False,tech,4407e5709774c710
post_002716,thread_00960,user_0212,2024-01-25 03:05:23,Gun control legislation proposed after hacking scandal,True,politics,4a455f9c04702ccb
post_002717,thread_00960,user_0237,2024-01-25 03:10:06,Housing market cools in Africa,True,economics,ae082773676c293c
post_002718,thread_00961,user_0101,2024-01-25 03:20:20,DeSantis announces campaign for senate,False,politics,deeaf60c0445b9b2
post_002719,thread_00961,user_0102,2024-01-25 03:23:01,Housing market cools in Middle East,True,economics,c975b080359ab07a
post_002720,thread_00962,user_0152,2024-01-25 03:24:28,Iran nuclear program raises concerns in Middle East,False,geopolitics,b16d694e14e1baee
post_002721,thread_00963,user_0068,2024-01-25 03:27:07,Cryptocurrency Dogecoin crashes after market manipulation,False,tech,9bb4b610997b1ef1
